time,pm10,pm2_5,ozone,nitrogen_dioxide,temp,humidity,pressure,wind_speed,hour,day_of_week,month,hour_sin,hour_cos,month_sin,month_cos,is_holiday,is_weekend,pm2_5_24h_avg,pm10_24h_avg
2025-04-03 02:00:00,26.3,18.0,67.0,15.7,8.17,81.0,1006.0,2.56,2,3,4,0.49999999999999994,0.8660254037844387,0.8660254037844387,-0.4999999999999998,0,False,12.004166666666668,16.083333333333332
2025-04-03 03:00:00,26.0,18.5,67.0,16.1,8.17,81.0,1006.0,2.56,3,3,4,0.7071067811865476,0.7071067811865476,0.8660254037844387,-0.4999999999999998,0,False,12.258333333333333,16.462500000000002
2025-04-03 04:00:00,26.1,19.6,65.0,17.3,8.17,81.0,1006.0,2.56,4,3,4,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,0,False,12.541666666666666,16.829166666666666
2025-04-03 05:00:00,26.8,21.5,59.0,21.4,8.17,81.0,1006.0,2.56,5,3,4,0.9659258262890683,0.25881904510252074,0.8660254037844387,-0.4999999999999998,0,False,12.916666666666666,17.25
2025-04-03 06:00:00,27.8,23.1,40.0,28.7,8.17,81.0,1006.0,2.56,6,3,4,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998,0,False,13.362499999999999,17.729166666666668
2025-04-03 07:00:00,27.7,22.2,35.0,34.8,8.17,81.0,1006.0,2.56,7,3,4,0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998,0,False,13.720833333333333,18.229166666666668
2025-04-03 08:00:00,24.6,20.7,56.0,24.6,8.17,81.0,1006.0,2.56,8,3,4,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,0,False,14.137499999999998,18.645833333333332
2025-04-03 09:00:00,21.6,18.1,60.0,18.1,8.17,81.0,1006.0,2.56,9,3,4,0.7071067811865476,-0.7071067811865475,0.8660254037844387,-0.4999999999999998,0,False,14.491666666666667,19.099999999999998
2025-04-03 10:00:00,19.6,16.4,62.0,14.8,8.17,81.0,1006.0,2.56,10,3,4,0.49999999999999994,-0.8660254037844387,0.8660254037844387,-0.4999999999999998,0,False,14.866666666666665,19.504166666666666
2025-04-03 11:00:00,19.3,15.3,65.0,14.4,8.17,81.0,1006.0,2.56,11,3,4,0.258819045102521,-0.9659258262890682,0.8660254037844387,-0.4999999999999998,0,False,15.208333333333334,19.854166666666668
2025-04-03 12:00:00,19.1,15.2,70.0,12.8,8.17,81.0,1006.0,2.56,12,3,4,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,0,False,15.529166666666667,20.2125
2025-04-03 13:00:00,19.0,15.5,73.0,13.0,8.17,81.0,1006.0,2.56,13,3,4,-0.2588190451025208,-0.9659258262890683,0.8660254037844387,-0.4999999999999998,0,False,15.841666666666667,20.54583333333333
2025-04-03 14:00:00,19.8,16.0,76.0,13.8,8.17,81.0,1006.0,2.56,14,3,4,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998,0,False,16.1375,20.920833333333334
2025-04-03 15:00:00,21.0,16.8,77.0,16.1,8.17,81.0,1006.0,2.56,15,3,4,-0.7071067811865471,-0.7071067811865479,0.8660254037844387,-0.4999999999999998,0,False,16.4625,21.295833333333334
2025-04-03 16:00:00,21.6,17.6,73.0,20.0,8.17,81.0,1006.0,2.56,16,3,4,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,0,False,16.808333333333334,21.650000000000002
2025-04-03 17:00:00,21.2,18.8,72.0,27.1,8.17,81.0,1006.0,2.56,17,3,4,-0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998,0,False,17.145833333333332,21.941666666666666
2025-04-03 18:00:00,22.5,19.4,73.0,33.0,8.17,81.0,1006.0,2.56,18,3,4,-1.0,-1.8369701987210297e-16,0.8660254037844387,-0.4999999999999998,0,False,17.45,22.241666666666664
2025-04-03 19:00:00,24.5,19.6,67.0,38.3,8.17,81.0,1006.0,2.56,19,3,4,-0.9659258262890684,0.2588190451025203,0.8660254037844387,-0.4999999999999998,0,False,17.758333333333336,22.604166666666668
2025-04-03 20:00:00,25.1,20.5,59.0,41.1,8.17,81.0,1006.0,2.56,20,3,4,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,0,False,18.087500000000002,22.929166666666664
2025-04-03 21:00:00,26.7,22.1,57.0,46.2,8.17,81.0,1006.0,2.56,21,3,4,-0.7071067811865477,0.7071067811865474,0.8660254037844387,-0.4999999999999998,0,False,18.4375,23.270833333333332
2025-04-03 22:00:00,28.3,24.1,50.0,45.5,8.17,81.0,1006.0,2.56,22,3,4,-0.5000000000000004,0.8660254037844384,0.8660254037844387,-0.4999999999999998,0,False,18.8125,23.599999999999998
2025-04-03 23:00:00,29.5,25.3,54.0,36.4,8.17,81.0,1006.0,2.56,23,3,4,-0.25881904510252157,0.9659258262890681,0.8660254037844387,-0.4999999999999998,0,False,19.175,23.912499999999998
2025-04-04 00:00:00,31.7,25.4,41.0,42.2,8.17,81.0,1006.0,2.56,0,4,4,0.0,1.0,0.8660254037844387,-0.4999999999999998,0,False,19.491666666666667,24.229166666666668
2025-04-04 01:00:00,32.6,26.3,27.0,34.5,8.17,81.0,1006.0,2.56,1,4,4,0.25881904510252074,0.9659258262890683,0.8660254037844387,-0.4999999999999998,0,False,19.833333333333332,24.51666666666667
2025-04-04 02:00:00,33.5,27.1,23.0,32.4,8.17,81.0,1006.0,2.56,2,4,4,0.49999999999999994,0.8660254037844387,0.8660254037844387,-0.4999999999999998,0,False,20.212500000000002,24.816666666666666
2025-04-04 03:00:00,32.0,28.0,35.0,29.2,8.17,81.0,1006.0,2.56,3,4,4,0.7071067811865476,0.7071067811865476,0.8660254037844387,-0.4999999999999998,0,False,20.608333333333334,25.066666666666666
2025-04-04 04:00:00,32.6,29.1,32.0,28.9,8.17,81.0,1006.0,2.56,4,4,4,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,0,False,21.004166666666666,25.337500000000002
2025-04-04 05:00:00,33.7,30.7,26.0,31.7,8.17,81.0,1006.0,2.56,5,4,4,0.9659258262890683,0.25881904510252074,0.8660254037844387,-0.4999999999999998,0,False,21.387500000000003,25.625
2025-04-04 06:00:00,37.1,32.2,17.0,43.3,8.17,81.0,1006.0,2.56,6,4,4,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998,0,False,21.766666666666666,26.012500000000003
2025-04-04 07:00:00,40.5,34.9,19.0,45.3,8.17,81.0,1006.0,2.56,7,4,4,0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998,0,False,22.295833333333334,26.545833333333334
2025-04-04 08:00:00,38.9,31.8,29.0,40.2,8.17,81.0,1006.0,2.56,8,4,4,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,0,False,22.75833333333333,27.141666666666666
2025-04-04 09:00:00,34.4,28.5,37.0,31.8,8.17,81.0,1006.0,2.56,9,4,4,0.7071067811865476,-0.7071067811865475,0.8660254037844387,-0.4999999999999998,0,False,23.191666666666663,27.674999999999997
2025-04-04 10:00:00,27.0,24.2,45.0,26.3,8.17,81.0,1006.0,2.56,10,4,4,0.49999999999999994,-0.8660254037844387,0.8660254037844387,-0.4999999999999998,0,False,23.516666666666666,27.983333333333334
2025-04-04 11:00:00,24.0,21.9,62.0,20.9,8.17,81.0,1006.0,2.56,11,4,4,0.258819045102521,-0.9659258262890682,0.8660254037844387,-0.4999999999999998,0,False,23.791666666666668,28.179166666666664
2025-04-04 12:00:00,21.9,20.2,72.0,16.6,8.17,81.0,1006.0,2.56,12,4,4,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,0,False,24.0,28.295833333333334
2025-04-04 13:00:00,18.9,17.2,83.0,15.1,8.17,81.0,1006.0,2.56,13,4,4,-0.2588190451025208,-0.9659258262890683,0.8660254037844387,-0.4999999999999998,0,False,24.07083333333333,28.291666666666668
2025-04-04 14:00:00,18.9,16.9,92.0,14.1,8.17,81.0,1006.0,2.56,14,4,4,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998,0,False,24.108333333333334,28.254166666666666
2025-04-04 15:00:00,21.2,18.6,91.0,16.5,8.17,81.0,1006.0,2.56,15,4,4,-0.7071067811865471,-0.7071067811865479,0.8660254037844387,-0.4999999999999998,0,False,24.183333333333334,28.262500000000003
2025-04-04 16:00:00,20.4,18.1,91.0,19.8,8.17,81.0,1006.0,2.56,16,4,4,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,0,False,24.204166666666666,28.212500000000002
2025-04-04 17:00:00,20.3,18.4,87.0,22.9,8.17,81.0,1006.0,2.56,17,4,4,-0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998,0,False,24.1875,28.175
2025-04-04 18:00:00,22.9,20.7,81.0,26.3,8.17,81.0,1006.0,2.56,18,4,4,-1.0,-1.8369701987210297e-16,0.8660254037844387,-0.4999999999999998,0,False,24.241666666666664,28.191666666666666
2025-04-04 19:00:00,22.9,21.4,81.0,29.1,8.17,81.0,1006.0,2.56,19,4,4,-0.9659258262890684,0.2588190451025203,0.8660254037844387,-0.4999999999999998,0,False,24.316666666666666,28.125
2025-04-04 20:00:00,22.7,19.3,74.0,23.0,8.17,81.0,1006.0,2.56,20,4,4,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,0,False,24.26666666666667,28.025000000000002
2025-04-04 21:00:00,21.7,19.1,70.0,20.9,8.17,81.0,1006.0,2.56,21,4,4,-0.7071067811865477,0.7071067811865474,0.8660254037844387,-0.4999999999999998,0,False,24.141666666666666,27.816666666666666
2025-04-04 22:00:00,22.6,19.9,66.0,21.3,8.17,81.0,1006.0,2.56,22,4,4,-0.5000000000000004,0.8660254037844384,0.8660254037844387,-0.4999999999999998,0,False,23.96666666666667,27.57916666666667
2025-04-04 23:00:00,21.2,18.1,70.0,16.4,8.17,81.0,1006.0,2.56,23,4,4,-0.25881904510252157,0.9659258262890681,0.8660254037844387,-0.4999999999999998,0,False,23.666666666666668,27.233333333333334
2025-04-05 00:00:00,17.9,14.2,69.0,12.2,8.17,81.0,1006.0,2.56,0,5,4,0.0,1.0,0.8660254037844387,-0.4999999999999998,0,True,23.2,26.65833333333333
2025-04-05 01:00:00,15.5,11.5,73.0,9.1,8.17,81.0,1006.0,2.56,1,5,4,0.25881904510252074,0.9659258262890683,0.8660254037844387,-0.4999999999999998,0,True,22.583333333333332,25.94583333333333
2025-04-05 02:00:00,13.7,9.6,71.0,8.1,8.17,81.0,1006.0,2.56,2,5,4,0.49999999999999994,0.8660254037844387,0.8660254037844387,-0.4999999999999998,0,True,21.854166666666668,25.120833333333334
2025-04-05 03:00:00,13.4,8.3,69.0,8.2,8.17,81.0,1006.0,2.56,3,5,4,0.7071067811865476,0.7071067811865476,0.8660254037844387,-0.4999999999999998,0,True,21.03333333333333,24.34583333333333
2025-04-05 04:00:00,13.3,7.5,68.0,7.5,8.17,81.0,1006.0,2.56,4,5,4,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,0,True,20.133333333333333,23.54166666666666
2025-04-05 05:00:00,13.1,7.6,67.0,8.3,8.17,81.0,1006.0,2.56,5,5,4,0.9659258262890683,0.25881904510252074,0.8660254037844387,-0.4999999999999998,0,True,19.170833333333334,22.683333333333334
2025-04-05 06:00:00,13.5,7.6,60.0,13.0,8.17,81.0,1006.0,2.56,6,5,4,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998,0,True,18.145833333333332,21.7
2025-04-05 07:00:00,13.0,8.3,53.0,17.1,8.17,81.0,1006.0,2.56,7,5,4,0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998,0,True,17.037499999999998,20.554166666666667
2025-04-05 08:00:00,12.2,7.4,60.0,12.7,8.17,81.0,1006.0,2.56,8,5,4,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,0,True,16.020833333333332,19.441666666666666
2025-04-05 09:00:00,13.8,8.2,64.0,11.0,8.17,81.0,1006.0,2.56,9,5,4,0.7071067811865476,-0.7071067811865475,0.8660254037844387,-0.4999999999999998,0,True,15.174999999999999,18.583333333333332
2025-04-05 10:00:00,12.8,8.4,67.0,9.1,8.17,81.0,1006.0,2.56,10,5,4,0.49999999999999994,-0.8660254037844387,0.8660254037844387,-0.4999999999999998,0,True,14.516666666666666,17.991666666666664
2025-04-05 11:00:00,10.2,7.7,73.0,7.8,8.17,81.0,1006.0,2.56,11,5,4,0.258819045102521,-0.9659258262890682,0.8660254037844387,-0.4999999999999998,0,True,13.925000000000002,17.416666666666668
